vuid,cuid,narrations_in_context,gt_actions,actions_choice_a,actions_choice_b,actions_choice_c,actions_choice_d,clip_start_time,clip_end_time
9930414f-b998-4217-b6b5-aa686236fdf8,9930414f-b998-4217-b6b5-aa686236fdf8~pass_2~454-531,"    00m:02s | #C C puts the receipt on the counter table
    01m:50s | #C C searches in the sack
    01m:52s | #C C holds table base
    01m:53s | #C C searches in the sack
    01m:55s | #C C holds table base
    01m:57s | #C C turns around
    01m:57s | #C C picks table base from the table
    01m:59s | #C C looks around the room
    02m:00s | #C C talked in the room
    02m:00s | #C C moves around the room
    02m:02s | #C C flips the table
    02m:07s | #C C looks around the room
    02m:10s | #C C releases the table
    02m:11s | #C C walks around the room
    02m:15s | #C C picks a hammer from the ground
    02m:15s | #C C drops the hammer
    02m:16s | #C C picks a hammer from the shelf
    02m:16s | #C C walks around the room
    02m:18s | #C C puts table base on wood
    02m:19s | #C C walks around the room
    02m:20s | #C C holds a piece of cloth
    02m:21s | #C C talks to person X
    02m:22s | #C C looks around the room
    02m:25s | #C C bangs the table top
    02m:29s | #C C walks in the room","C hammers the table base, shapes the table base, and fixes the table base.","C hammers the table base, shapes the table base, and fixes the table base.","C grabs a cloth, wipes the table, and inspects the surface.","C steps back, walks around the table, and nods.","C searches the sack, picks up a screw, and aligns it with the table holes.",15409.944201933333,15540.851251933334
d095c5ac-cca6-42b0-a1e1-7a33b55b437e,d095c5ac-cca6-42b0-a1e1-7a33b55b437e~pass_2~0-72,"    00m:00s | #C C is sitting at a table
    00m:00s | #C C folds a paper on the table
    00m:04s | #C C scrolls through a laptop
    00m:04s | #C C folds a paper on the table
    00m:10s | #C C touches edge of a paper
    00m:12s | #C C aligns the edge of the paper
    00m:16s | #C C scrolls through a laptop
    00m:18s | #C C folds a paper on the table
    00m:25s | #C C scrolls through a laptop
    00m:27s | #C C folds a paper on the table
    00m:31s | #C C aligns the edge of the paper
    00m:33s | #C C scrolls through a laptop
    00m:35s | #C C folds a paper on the table
    00m:49s | #C C scrolls through a laptop
    00m:51s | #C C folds a paper on the table
    00m:53s | #C C takes a pair of scissors from the table
    00m:55s | #C C cuts the paper with scissors
    01m:41s | #C C places the scissors on the table
    01m:42s | #C C scrolls through a laptop
    01m:43s | #C C holds the shaped paper in hand
    01m:44s | #C C garbs a pair of scissors
    01m:45s | #C C cuts the paper with scissors
    01m:49s | #C C places the scissors on the table
    01m:50s | #C C picks pieces of cut paper
    01m:52s | #C C takes a big piece of paper
    01m:53s | #C C places the piece on the table
    01m:54s | #C C scrolls through a laptop
    01m:55s | #C C takes the shaped paper
    01m:57s | #C C opens up the shaped paper
    02m:06s | #C C grabs the pair of scissors
    02m:06s | #C C cuts a shaped piece with scissors
    02m:13s | #C C places the scissors on the table
    02m:15s | #C C holds the shaped paper in hand
    02m:17s | #C C places the shaped paper on the table
    02m:21s | #C C takes the shaped paper
    02m:23s | #C C puts the papercraft on the table
    02m:26s | #C C takes a another papercraft from the table
    02m:28s | #C C returns the papercraft on the table
    02m:29s | #C C touches papercrafts on the table
    02m:30s | #C C takes the scissors from the table
    02m:32s | #C C places the scissors aside
    02m:32s | #C C scrolls through a laptop","C selects specific papers from the bunch, cuts them to shape, and arranges them on the table.","C measures papers, marks them, and trims the edges.","C selects specific papers from the bunch, cuts them to shape, and arranges them on the table.","C searches a shelf, gathers colored papers, and places them on the table.","C sorts papers, discards papers, and retrieves new sheets from a drawer.",0.0320312,192.35397120000002
b04704e1-6fc4-4492-902b-43849d6b97b5,b04704e1-6fc4-4492-902b-43849d6b97b5~pass_2~122-202,"    00m:03s | #C C places computer on computer part
    00m:09s | #C C holds computer with both hands
    00m:11s | #C C adjusts computer screen with both hands
    00m:12s | #C C adjusts computer with both hands
    00m:14s | #C C places computer on the table
    00m:19s | #C C mends the unconditional laptop on the table
    01m:00s | #C C looks at the unconditional laptop
    01m:04s | #C C mends the unconditional laptop on the table
    01m:07s | #C C looks at the unconditional laptop
    01m:15s | #C C mends the unconditional laptop on the table
    01m:43s | #C C mends the unconditional laptop
    01m:45s | #C C picks a ratcheting screwdriver on the table
    01m:46s | #C C mends out screw from the laptop with the ratcheting screwdriver
    01m:47s | #C C mends the unconditional laptop on the table
    01m:51s | #C C looks at the unconditional laptop
    01m:57s | #C C puts a ratcheting screwdriver on the table
    01m:58s | #C C looks at the unconditional laptop
    02m:02s | #C C mends the unconditional laptop on the table
    02m:06s | #C C looks at the unconditional laptop
    02m:13s | #C C mends the unconditional laptop on the table
    02m:16s | #C C looks at the unconditional laptop
    02m:22s | #C C mends the unconditional laptop on the table
    02m:41s | #C C picks a ratcheting screwdriver on the table with right hand
    02m:43s | #C C drives out screws with the ratcheting screwdriver
    02m:52s | #C C looks at the unconditional laptop
    02m:54s | #C C drives out screws with the ratcheting screwdriver
    03m:01s | #C C puts a ratcheting screwdriver on the table
    03m:01s | #C C looks at the unconditional laptop
    03m:04s | #C C mends the unconditional laptop on the table
    03m:07s | #C C turns the laptop a side on the table
    03m:10s | #C C mends the unconditional laptop on the table
    03m:16s | #C C nips the unconditional laptop on the table with both hands","C rotates the laptop, picks and fixes screws, and adjusts the laptop.","C connects the laptop to power, boots the system, and installs software.","C opens the laptop, tightens screws, and reassembles the casing.","C inspects the laptop, taps the keyboard, and cleans the screen.","C rotates the laptop, picks and fixes screws, and adjusts the laptop.",799.43303,994.20023
b04704e1-6fc4-4492-902b-43849d6b97b5,b04704e1-6fc4-4492-902b-43849d6b97b5~pass_2~192-253,"    00m:00s | #C C puts the screw holder bin on the table
    00m:01s | #C C picks a ratcheting screwdriver on the table
    00m:01s | #C C stares a round
    00m:03s | #C C drives out screws from the laptop
    00m:18s | #C C takes a screw
    00m:18s | #C C puts a screw on the table
    00m:20s | #C C adjusts a screw
    00m:25s | #C C takes a screw
    00m:26s | #C C puts a screw on the table
    00m:27s | #C C puts a screw driver on the table
    00m:28s | #C C adjusts the laptop hinges
    00m:33s | #C C moves the laptop on the desk
    00m:35s | #C C pulls a wire
    00m:44s | #C C takes a screw driver
    00m:46s | #C C adjusts a laptop with a screw driver
    00m:55s | #C C touches the laptop
    01m:00s | #C C adjusts part of a laptop
    01m:08s | #C C pulls a wire
    01m:11s | #C C adjusts a wire with a screw driver
    01m:28s | #C C moves the right hand
    01m:31s | #C C puts the screw driver on the desk
    01m:33s | #C C picks the screw driver
    01m:34s | #C C removes a sticker
    01m:35s | #C C puts a sticker on the desk
    01m:37s | #C C puts a screw driver on the desk
    01m:38s | #C C moves a laptop
    01m:43s | #C C fixes the laptop hinges
    01m:51s | #C C touches the table
    01m:54s | #C C takes a screw driver
    01m:55s | #C C turns the screw on the hands
    01m:56s | #C C puts a screw on the screw driver
    01m:57s | #C C adjusts the screw on the laptop
    02m:10s | #C C takes a screw
    02m:11s | #C C moves the screws on the hands
    02m:12s | #C C puts the screw on the screw driver
    02m:14s | #C C puts the screw on the laptop
    02m:15s | #C C adjusts the screw
    02m:25s | #C C places a hand on the desk
    02m:26s | #C C moves a hand over the laptop
    02m:27s | #C C adjusts a screw on the laptop
    02m:35s | #C C turns a laptop on the desk
    02m:39s | #C C places a screw driver on the desk","C places the laptop cover on the laptop, adjusts the laptop cover, and connects the wire.","C picks up the wire, aligns it with the connector, and secures it.","C places the laptop cover on the laptop, adjusts the laptop cover, and connects the wire.","C grabs a cloth, wipes the laptop, and removes debris.","C picks up a screwdriver, selects a screw, and tightens screws on the laptop.",1066.5410200000001,1226.93167
e097ccef-9200-4681-ace8-8e9dfa972210,e097ccef-9200-4681-ace8-8e9dfa972210~pass_2~267-326,"    00m:01s | #C C tightens screw with drill
    00m:17s | #C C picks up cable staple gun
    00m:22s | #C C holds wires into place
    00m:26s | #C C clips wires with cable staple gun
    00m:31s | #C C withdraws cable staple gun
    00m:33s | #C C drops cable clip gun on the work surface
    00m:34s | #C C grabs drill
    00m:42s | #C C screws in screw with drill
    00m:46s | #C C withdraws drill
    00m:49s | #C C puts drill on the work surface
    00m:51s | #C C grabs hammer
    00m:53s | #C C holds wires
    00m:56s | #C C holds wires
    00m:56s | #C C hammers clips on the wire
    00m:58s | #C C withdraws hammer
    01m:00s | #C C drops hammer inside bucket
    01m:06s | #C C gazes at the ceiling
    01m:08s | #C C holds led panel light adapter
    01m:13s | #C C sets led panel light adapter on the led cover
    01m:32s | #C C adjusts wires
    01m:35s | #C C looks down
    01m:39s | #C C adjusts led panel light adapter
    01m:40s | #C C holds drill
    01m:43s | #C C screws in led panel light adapter with drill
    02m:05s | #C C withdraws drill
    02m:07s | #C C looks down
    02m:10s | #C C holds drill
    02m:12s | #C C screws in led panel light adapter with drill
    02m:18s | #C C withdraws drill
    02m:20s | #C C adjusts wires
    02m:30s | #C C screws in led panel light adapter with drill
    02m:50s | #C C looks down
    02m:54s | #C C screws in led panel light adapter with drill
    02m:56s | #C C withdraws drill
    02m:59s | #C C turns around
    03m:05s | #C C picks up screw
    03m:06s | #C C fits screw in drill
    03m:11s | #C C places drill on the work surface
    03m:14s | #C C turns around","C picks a box, takes out an LED light, and fits the LED light on the cover.","C loosens the screws, adjusts the LED panel light adapter, and tightens the screws.","C picks up the screw container, selects a screw, and replaces the screw.","C picks a box, takes out an LED light, and fits the LED light on the cover.","C grabs the staple gun, positions the wires, and applies staples.",1891.8543800000002,2087.7448400000003
1558e9f2-d7f3-4a23-9627-4240f506d7df,1558e9f2-d7f3-4a23-9627-4240f506d7df~pass_1~80-182,"    00m:00s | #C C rolls dough on a table with a wooden rolling pin in both hands.
    00m:01s | #C C drops the wooden rolling pin on the table with her right hand.
    00m:01s | #C C adjusts the dough with her left hand.
    00m:02s | #C C turns over the dough on the table with both hands.
    00m:07s | #C C removes flour from a flour pack on the table with her right hand.
    00m:09s | #C C applies the flour around the dough with her right hand.
    00m:12s | #C C applies the flour around the dough with both hands.
    00m:13s | #C C picks the wooden rolling pin from the table with her right hand.
    00m:14s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    00m:15s | #C C adjusts the dough with both hands.
    00m:18s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    00m:23s | #C C adjusts the flour pack on the table with her left hand.
    00m:24s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    00m:27s | #C C drops the wooden rolling pin on the table with her right hand.
    00m:28s | #C C adjusts the dough with both hands.
    00m:37s | #C C picks the wooden rolling pin from the table with her right hand.
    00m:39s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    00m:41s | #C C adjusts the dough with her left hand.
    00m:42s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    00m:49s | #C C drops the wooden rolling pin on the table with her right hand.
    00m:50s | #C C adjusts the dough with both hands.
    00m:55s | #C C picks the wooden rolling pin from the table with her right hand.
    00m:55s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    01m:00s | #C C drops the wooden rolling pin on the table with her right hand.
    01m:00s | #C C turns over the dough on the table with both hands.
    01m:07s | #C C stretches the dough with both hands.
    01m:14s | #C C picks the wooden rolling pin from the table with her right hand.
    01m:14s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    01m:15s | #C C drops the wooden rolling pin on the table with her right hand.
    01m:16s | #C C adjusts the dough with both hands.
    01m:18s | #C C removes flour from the flour pack on the table with her left hand.
    01m:19s | #C C spreads the flour around the dough with her left hand.
    01m:20s | #C C applies the flour around the dough with her right hand.
    01m:22s | #C C removes flour from the flour pack on the table with her left hand.
    01m:23s | #C C applies the flour around the dough with her right hand.
    01m:26s | #C C picks the wooden rolling pin from the table with her right hand.
    01m:27s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    01m:41s | #C C drops the wooden rolling pin on the table with her right hand.
    01m:42s | #C C adjusts the dough with both hands.
    01m:53s | #C C turns over the dough on the table with both hands.
    02m:03s | #C C picks the wooden rolling pin from the table with her right hand.
    02m:04s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    02m:05s | #C C adjusts the dough with her right hand.
    02m:07s | #C C drops the wooden rolling pin on the table with her right hand.
    02m:08s | #C C adjusts the dough with both hands.
    02m:11s | #C C removes flour from the flour pack on the table with her right hand.
    02m:12s | #C C applies the flour around the dough with her right hand.
    02m:13s | #C C applies the flour around the dough with both hands.
    02m:15s | #C C removes flour from the flour pack on the table with her right hand.
    02m:16s | #C C applies the flour around the dough with her right hand.
    02m:17s | #C C applies the flour around the dough with both hands.
    02m:18s | #C C picks the wooden rolling pin from the table with her right hand.
    02m:19s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    02m:20s | #C C adjusts the dough with her left hand.
    02m:22s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    02m:31s | #C C drops the wooden rolling pin on the table with her right hand.
    02m:32s | #C C adjusts the dough with both hands.
    02m:43s | #C C picks the wooden rolling pin from the table with her right hand.
    02m:44s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    02m:47s | #C C drops the wooden rolling pin on the table with her right hand.
    02m:47s | #C C adjusts the dough with her left hand.
    02m:48s | #C C picks the wooden rolling pin from the table with her right hand.
    02m:48s | #C C rolls the dough on the table with the wooden rolling pin in both hands.
    02m:50s | #C C drops the wooden rolling pin on the table with her right hand.","C picks a knife, cuts the dough into portions, and adjusts the portions on the table.","C picks a knife, cuts the dough into portions, and adjusts the portions on the table.","C grabs the flour pack, sprinkles flour on the dough, and kneads the dough.","C presses on the dough, rolls the dough with the rolling pin, and moves the dough on the table.","C picks up the rolling pin, rolls the dough on the table, and flips the dough.",269.9789709546634,441.3253409546634
cf7c12db-1a9e-46d3-96d6-38174bbe373c,cf7c12db-1a9e-46d3-96d6-38174bbe373c~pass_2~498-661,"    00m:01s | #C C puts on the gloves
    00m:03s | #C C picks up the cooking pot
    00m:05s | #C C washes the cooking pot
    00m:24s | #C C opens a tap
    00m:25s | #C C rinses hand
    00m:25s | #C C rinses pan
    00m:26s | #C C rinses hand
    00m:27s | #C C closes the tap
    00m:28s | #C C cleans the pan with hands
    00m:31s | #C C pours water
    00m:31s | #C C points finger
    00m:31s | #C C pours water
    00m:33s | #C C picks a detergent
    00m:34s | #C C places the detergent in the pan
    00m:37s | #C C places the detergent on the surface
    00m:37s | #C C opens the tap
    00m:38s | #C C puts water in the pan
    00m:38s | #C C closes the tap
    00m:39s | #C C cleans with hand
    00m:42s | #C C picks the cleaning item
    00m:42s | #C C cleans the pan with a cleaning item
    00m:44s | #C C places the cleaning item on the pan
    00m:45s | #C C cleans the pan with hands
    00m:46s | #C C adjusts the cleaning item
    00m:46s | #C C cleans the pan with cleaning item
    00m:58s | #C C places the pan in the sink
    00m:59s | #C C cleans the pan
    01m:05s | #C C fixes the cleaning item
    01m:06s | #C C cleans the pan
    01m:07s | #C C places the cleaning item
    01m:08s | #C C opens the tap
    01m:09s | #C C puts water in the pan
    01m:10s | #C C rinses hand
    01m:10s | #C C rinses the pan
    01m:15s | #C C closes the tap
    01m:16s | #C C picks the cleaning item
    01m:16s | #C C cleans the pan
    01m:22s | #C C places the cleaning item
    01m:22s | #C C opens a tap
    01m:23s | #C C rinses the pan
    01m:25s | #C C closes the tap
    01m:25s | #C C picks the cleaning item
    01m:26s | #C C cleans the pan handle
    01m:31s | #C C places the cleaning item
    01m:31s | #C C opens the tap
    01m:32s | #C C rinses the handle
    01m:33s | #C C rinses hand
    01m:34s | #C C rinses hand
    01m:35s | #C C rinses hand
    01m:36s | #C C rinses pan
    01m:39s | #C C rinses hand
    01m:40s | #C C rinses pan
    01m:40s | #C C adjusts tap
    01m:42s | #C C rinses pan
    01m:45s | #C C closes tap
    01m:46s | #C C rinses pan
    01m:47s | #C C pours water
    01m:49s | #C C adjusts the pan
    01m:52s | #C C picks the cleaning item
    01m:53s | #C C cleans the pan
    01m:59s | #C C places the cleaning item on the sink
    01m:59s | #C C cleans with hand
    02m:00s | #C C picks cleaning item
    02m:00s | #C C cleans the pan
    02m:00s | #C C looks aside
    02m:08s | #O person W adjusts hands
    02m:13s | #C C cleans the pan
    02m:16s | #C C adjusts the cleaning item
    02m:18s | #C C cleans the pan
    02m:20s | #C C picks the cleaning item
    02m:21s | #C C cleans the pan
    02m:22s | #O person W adjusts hands
    02m:24s | #C C cleans the pan
    02m:26s | #C C fixes the cleaning item
    02m:27s | #C C adjusts the cleaning item
    02m:27s | #C C places the cleaning item
    02m:28s | #C C opens the tap
    02m:29s | #C C rinses hands
    02m:30s | #C C rinses pan
    02m:35s | #C C closes the tap
    02m:36s | #C C rinses the pan
    02m:36s | #C C pours water in the sink
    02m:37s | #C C opens tap
    02m:38s | #C C rinses hand
    02m:38s | #C C rinses pan
    02m:42s | #C C closes tap
    02m:42s | #C C pours water on hand
    02m:43s | #C C adjusts hands
    02m:45s | #C C removes the gloves
    02m:49s | #C C walks","C picks white paper, cuts it, and scrubs the pan with it.","C places the pan on the stove, turns on the burner, and heats the pan.",C places the pan on a drying rack and leaves it to dry.,"C picks up the scrub brush, applies detergent to the pan, and scrubs the pan.","C picks white paper, cuts it, and scrubs the pan with it.",1621.6608152666665,1791.4885752666667
dc7320e9-fc3d-497c-9ba4-fbbb1b28d79d,dc7320e9-fc3d-497c-9ba4-fbbb1b28d79d~pass_1~0-146,"    00m:01s | #C C opens a tap with her right hand
    00m:02s | #C C presses a soap on her left hand with her right hand
    00m:03s | #C C washes her hands
    00m:07s | #C C rinses her hands
    00m:12s | #C C closes the tap with her right hand
    00m:14s | #C C picks a set of chopsticks from a counter with her left hand
    00m:15s | #C C drops the chopsticks on a chopping board
    00m:16s | #C C picks a pair of scissors from a rack with her right hand
    00m:18s | #C C moves a bag of flour on a table with her left hand
    00m:18s | #C C moves a bottle of oil on the table with her right hand
    00m:19s | #C C picks a pack of spring roll sheets from the table with her left hand
    00m:20s | #C C opens the pack with the pair of scissors
    00m:24s | #C C drops the pair of scissors on the table
    00m:25s | #C C drops the pack of spring roll sheets on the table
    00m:25s | #C C picks a plate from the table with her right hand
    00m:26s | #C C passes the plate to her left hand
    00m:26s | #C C moves another plate on the table with her right hand
    00m:28s | #C C picks a pot from the counter with her right hand
    00m:29s | #C C drops the plate on the counter
    00m:30s | #C C picks a sieve from the pot with her left hand
    00m:31s | #C C drops the pot in a sink
    00m:32s | #C C picks another plate from the table with her right hand
    00m:34s | #C C pours the peas in the sieve on the plate
    00m:37s | #C C drops the sieve in the sink
    00m:39s | #C C drops the other plate on the table
    00m:39s | #C C moves a glass cup on the table with her left hand
    00m:41s | #C C moves the other plate on the table with her right hand
    00m:41s | #C C picks the pack of spring roll sheets from the table with her left hand
    00m:43s | #C C removes the spring roll sheets from the pack
    00m:44s | #C C opens the pack with her hands
    00m:47s | #C C picks the pair of scissors from the table with her right hand
    00m:48s | #C C cuts the pack of spring roll sheets with the scissors
    00m:50s | #C C cuts the pack of spring roll sheets with the scissors
    00m:53s | #C C drops the pair of scissors on the table with her right hand
    00m:54s | #C C opens the pack with her hands
    00m:57s | #C C picks the bottle of oil from the table with her right hand
    00m:57s | #C C picks the pack of flour from the table with her left hands
    00m:58s | #C C drops the bottle of oil on the counter
    00m:59s | #C C picks another plate from a rack with her right hand
    01m:03s | #C C drops the other plate on the counter
    01m:04s | #C C opens the pack of flour
    01m:06s | #C C pours the flour in the other plate
    01m:10s | #C C closes the pack of flour
    01m:14s | #C C drops the pack of flour on the counter
    01m:14s | #C C picks the other plate from the counter with her right hand
    01m:16s | #C C pours some of the flour on the other plate in a waste bag
    01m:18s | #C C passes the other plate to her left hand
    01m:19s | #C C opens the tap with her right hand
    01m:19s | #C C puts water in the other plate
    01m:20s | #C C closes the tap with her right hand
    01m:21s | #C C picks the chopsticks from the chopping board with her right hand
    01m:22s | #C C mixes the flour and water with the chopsticks
    01m:25s | #C C drops the chopsticks on the chopping board
    01m:27s | #C C moves the pair of scissors on the table with her right hand
    01m:28s | #C C drops the other plate on the table
    01m:28s | #C C moves a piece of the pack of sheets on the table with her right hand
    01m:29s | #C C picks a frying pan from the table with her right hand
    01m:30s | #C C picks a saucer from the table with her left hand
    01m:31s | #C C moves the scissors on the table with her left hand
    01m:32s | #C C drops the saucer on the table
    01m:33s | #C C drops the frying pan on the table
    01m:36s | #C C picks a spoon from the rack with her right hand
    01m:38s | #C C stirs the spring roll fillings in the frying pan with the spoon
    01m:41s | #C C drops the spoon in the frying pan
    01m:42s | #C C picks the spring roll sheets from the table with her left hand
    01m:42s | #C C turns the frying pan on the table with her right hand
    01m:46s | #C C pulls out one of the sheets
    02m:05s | #C C drops the spring roll sheets on the table
    02m:06s | #C C places the sheet on the other plate
    02m:08s | #C C picks the spoon from the frying pan with her right hand
    02m:09s | #C C scoops out the filling from the frying pan with the spoon
    02m:13s | #C C drops the filling on the sheet
    02m:19s | #C C scoops out the filling from the frying pan with the spoon
    02m:20s | #C C drops the filling on the sheet
    02m:21s | #C C drops the spoon in the frying pan
    02m:22s | #C C folds the sheet
    02m:31s | #C C dips her right hand in the plate of flour
    02m:32s | #C C rubs the flour mix on the sheet
    02m:34s | #C C picks the pack of flour from the counter with her right hand
    02m:36s | #C C opens the pack of flour
    02m:39s | #C C pours the flour in the plate of flour
    02m:43s | #C C closes the pack of flour
    02m:49s | #C C drops the pack of flour on the table
    02m:49s | #C C mixes the flour mix in the plate with her right hand
    02m:52s | #C C rubs the flour mix on the sheet
    02m:53s | #C C seals the spring roll
    02m:54s | #C C moves the spring roll on the other plate
    02m:55s | #C C picks the spring roll sheets from the table with her left hand
    02m:56s | #C C pulls out one of the sheets
    03m:13s | #C C drops the spring roll sheets on the table
    03m:14s | #C C inspects the sheet
    03m:17s | #C C places the sheet on the other plate
    03m:19s | #C C picks the spoon from the frying pan with her right hand","C scoops filling, places it on the sheet, and folds and seals the spring roll.","C picks up a bowl, fills it with water, and brushes water onto each sheet.","C picks up a seasoning bottle, sprinkles seasoning into the pan, and stirs the filling.","C scoops filling, places it on the sheet, and folds and seals the spring roll.","C picks up the spring roll sheets, separates them, and lays them on the counter.",1.3920586,200.00827859999998
59815805-de31-4993-8f5e-f12b1537bcfc,59815805-de31-4993-8f5e-f12b1537bcfc~pass_1~0-120,"    00m:01s | #C C picks an iron from a board with her right hand
    00m:02s | #C C unhooks the chord of the iron from the board
    00m:04s | #C C drops the iron on the board
    00m:04s | #C C picks a bottle of water from the board with her left hand
    00m:05s | #C C passes the bottle of water to her right hand
    00m:05s | #C C drops the bottle of water on her lap
    00m:05s | #C C moves the iron on the board with her right hand
    00m:06s | #C C opens the bottle of water with her left hand
    00m:09s | #C C drops the cover of the bottle on the board
    00m:09s | #C C opens the water storage of the iron with her left hand
    00m:10s | #C C picks the bottle from her lap with her right hand
    00m:10s | #C C picks the iron from the board with her left hand
    00m:12s | #C C pours water from the bottle into the water storage of the iron
    00m:23s | #C C closes the watr storage of the iron with her right hand
    00m:24s | #C C drops the iron on the board
    00m:26s | #C C picks the cover of the bottle from the board with her left hand
    00m:26s | #C C closes the bottle of water with her left hand
    00m:30s | #C C passes the bottle of water to her left hand
    00m:31s | #C C drops the bottle of water on a bedside drawer
    00m:32s | #C C moves the iron on the board with her right hand
    00m:33s | #C C moves a sock on a bed with her right hand
    00m:34s | #C C picks a shirt from a pile with her right hand
    00m:36s | #C C straightens the shirt with both hands
    00m:37s | #C C places the shirt on the board
    00m:38s | #C C adjusts the shirt on the board with both hands
    00m:46s | #C C picks the iron from the board with her right hand
    00m:47s | #C C smoothens the shirt with the iron
    01m:07s | #C C drops the iron on the board
    01m:08s | #C C adjusts the shirt on the board with both hands
    01m:10s | #C C picks the iron from the board with her right hand
    01m:10s | #C C smoothens the shirt with the iron
    01m:18s | #C C drops the iron on the board
    01m:19s | #C C adjusts the shirt on the board with both hands
    01m:20s | #C C picks the iron from the board with her right hand
    01m:20s | #C C smoothens the shirt with the iron
    01m:26s | #C C drops the iron on the board
    01m:27s | #C C adjusts the shirt on the board with both hands
    01m:28s | #C C turns the shirt around with both hands
    01m:30s | #C C picks the iron from the board with her right hand
    01m:31s | #C C smoothens the shirt with the iron
    01m:38s | #C C drops the iron on the board
    01m:39s | #C C folds the shirt with both hands
    01m:50s | #C C turns the shirt around with her left hand
    01m:51s | #C C picks the shirt from the board with both hands
    01m:51s | #C C drops the shirt on the bed
    01m:53s | #C C picks a towel from the pile with her right hand
    01m:53s | #C C straighten the towel with both hands
    01m:54s | #C C places the towel on the board
    01m:55s | #C C picks the iron from the board with her right hand
    01m:55s | #C C smoothens the towel with the iron
    02m:02s | #C C drops the iron on the board
    02m:03s | #C C turns the towel around with both hands
    02m:04s | #C C folds the towel with both hands
    02m:05s | #C C turns the towel around with both hands
    02m:06s | #C C folds the towel with both hands
    02m:07s | #C C picks the towel from the board with both hands
    02m:08s | #C C drops the towel on the board
    02m:09s | #C C moves a short on the pile with her right hand
    02m:10s | #C C picks a shirt from the pile with her right hand
    02m:11s | #C C drops the cloth on her lap
    02m:12s | #C C picks the cloth from her lap with both hands
    02m:12s | #C C places the shirt on the board with both hands
    02m:13s | #C C picks the shirt from the board with her left hand
    02m:14s | #C C turns the shirt inside out with both hands
    02m:17s | #C C places the shirt on the board with both hands
    02m:18s | #C C adjusts the shirt on the board with both hands
    02m:25s | #C C picks the iron from the board with her right hand
    02m:25s | #C C adjusts the shirt on the board with both hands
    02m:39s | #C C picks the iron from the board with her right hand
    02m:39s | #C C smoothens the shirt with the iron
    02m:51s | #C C drops the iron on the board
    02m:52s | #C C adjusts the shirt on the board with both hands
    02m:56s | #C C picks the iron from the board with her right hand
    02m:57s | #C C smoothens the shirt with the iron
    03m:05s | #C C drops the iron on the board
    03m:06s | #C C adjusts the shirt on the board with both hands
    03m:07s | #C C turns the shirt around on the board with both hands
    03m:09s | #C C picks the iron from the board with her right hand
    03m:10s | #C C smoothens the shirt with the iron
    03m:13s | #C C drops the iron on the board
    03m:14s | #C C folds the shirt on the board with both hands
    03m:27s | #C C picks the shirt from the board with both hands","C picks a short from the pile, smoothens it with the iron, and folds it neatly.","C picks the iron from the board, smoothens the shirt, and adjusts the shirt on the board.","C opens the iron's water storage, picks the water bottle from the drawer, and refills the iron's water storage.","C places the iron on the board, organizes the clothes, and tests the iron's temperature.","C picks a short from the pile, smoothens it with the iron, and folds it neatly.",1.0329296,208.3310596
59815805-de31-4993-8f5e-f12b1537bcfc,59815805-de31-4993-8f5e-f12b1537bcfc~pass_2~0-86,"    00m:00s | #C C moves the hand to the iron box
    00m:01s | #C C moves the iron box on the table
    00m:04s | #C C holds the bottle of water on his thighs
    00m:05s | #C C moves the iron box
    00m:07s | #C C opens the botle of water
    00m:09s | #C C puts the bottle top on the table
    00m:10s | #C C opens the iron box
    00m:12s | #C C pours water in the iron box
    00m:23s | #C C closes the iron box
    00m:24s | #C C puts the iron box on the table
    00m:27s | #C C closes the bottle top
    00m:31s | #C C puts the bottle aside
    00m:32s | #C C puts the iron box aside
    00m:34s | #C C moves the socks aside
    00m:35s | #C C picks the shirt
    00m:37s | #C C puts the shirt on the ironing table
    00m:40s | #C C stretches the shirt
    00m:42s | #C C puts the shirt on the ironing table
    00m:44s | #C C stretches the shirt
    00m:47s | #C C irons the shirt
    01m:07s | #C C puts aside the iron box
    01m:08s | #C C moves the shirt on the ironing table
    01m:10s | #C C irons the shirt
    01m:18s | #C C puts aside the iron box
    01m:19s | #C C moves the shirt on the ironing table
    01m:21s | #C C irons the shirt
    01m:26s | #C C puts aside the iron box
    01m:27s | #C C moves the shirt on the ironing table
    01m:30s | #C C turns the shirt on the ironing table
    01m:31s | #C C irons the shirt
    01m:38s | #C C puts the iron box aside
    01m:40s | #C C folds the shirt
    01m:50s | #C C turns the shirt
    01m:52s | #C C puts the shirt aside
    01m:53s | #C C picks the handkerchief
    01m:54s | #C C puts the handkerchief on the table
    01m:55s | #C C irons the handkerchief
    02m:02s | #C C puts the iron box aside
    02m:04s | #C C folds the handkerchief
