vuid,cuid,narrations_in_context,gt_belief,belief_choice_a,belief_choice_b,belief_choice_c,belief_choice_d,clip_start_time,clip_end_time
a65500f7-956f-486d-872a-61742acb90d8,a65500f7-956f-486d-872a-61742acb90d8~pass_2~241-302,"    00m:04s | #C C plugs the fuse in the socket
    01m:12s | #C C stares a round
    01m:16s | #C C cleans the cooking pan with a sponge
    01m:37s | #C C turns over the cooking pan
    01m:40s | #C C cleans the cooking pan with a sponge
    01m:50s | #C C drops the sponge in a sink with right hand
    01m:51s | #C C opens the tap
    01m:52s | #C C collects the water tap in a cooking pan
    01m:53s | #C C washes hands with the tap water
    01m:54s | #C C picks a cooking pot from the sink with a right hand
    01m:55s | #C C collects the water tap in a cooking pot
    01m:56s | #C C rinses the cooking pot with the tap water
    02m:03s | #C C stares a round
    02m:04s | #C C collects the water tap in a cooking pot
    02m:05s | #C C rinses the cooking pot with the tap water
    02m:17s | #C C collects the water tap in a cooking pot
    02m:18s | #C C adjusts the faucet tap handle with a right hand
    02m:19s | #C C closes the tap
    02m:20s | #C C rinses the cooking pot with water
    02m:24s | #C C opens the tap
    02m:24s | #C C collects the water tap in a cooking pot
    02m:26s | #C C closes the tap
    02m:26s | #C C rinses the cooking pot with water
    02m:29s | #C C stares at the cooking pot
    02m:30s | #C C stares a round
    02m:31s | #C C puts the cooking pot on the counter top with a right hand
    02m:32s | #C C picks the cooking pot on the counter top
    02m:33s | #C C passes the cooking pot in right hand to the left
    02m:33s | #C C opens the tap
    02m:34s | #C C collects the water tap in a cooking pot
    02m:36s | #C C rinses the cooking pot with water
    02m:41s | #C C adjusts the faucet tap handle with a right hand
    02m:42s | #C C closes the tap
    02m:42s | #C C rinses the cooking pot with water
    02m:45s | #C C opens the tap
    02m:46s | #C C rinses the cooking pot with water
    02m:52s | #C C collects the water tap in a cooking pot
    02m:53s | #C C rinses the cooking pot with water
    03m:03s | #C C closes the tap
    03m:03s | #C C rinses the cooking pot with water",C believes that meticulous inspection is necessary to confirm cleanliness.,C believes that the water pressure might not be strong enough to remove all debris.,C believes that the cooking pan is completely clean and ready for storage.,C believes that some areas of the cooking pot might still have grease or food residue.,C believes that meticulous inspection is necessary to confirm cleanliness.,1086.54654,1276.4234
3d7ba3f7-f393-41ec-88a2-c33b82ec8c47,3d7ba3f7-f393-41ec-88a2-c33b82ec8c47~pass_1~93-175,"    00m:11s | #C C chops onion
    00m:16s | #C C chops the onion into small sizes
    00m:21s | #C C drops the cut onion on the floor
    00m:22s | #C C peels the onion
    00m:23s | #C C puts down the onion peel
    00m:25s | #C C peels the onion
    00m:29s | #C C puts the onion on the chop board
    00m:29s | #C C cuts the onion
    00m:31s | #C C takes the cut onion
    00m:33s | #C C puts the onions in the polythene bag
    00m:34s | #C C puts down the knife
    00m:34s | #C C walks a few steps
    00m:35s | #C C picks the onion on the floor
    00m:37s | #C C walks towards the sink
    00m:38s | #C C opens the tap
    00m:38s | #C C washes the onion
    00m:39s | #C C touches the tap
    00m:42s | #C C washes the onion
    00m:46s | #C C touches the water in the dish
    00m:47s | #C C takes the container
    00m:49s | #C C turns the dish in the container
    00m:51s | #C C shakes the onion
    00m:52s | #C C opens the tap
    00m:52s | #C C washes the onion
    00m:53s | #C C closes the tap
    00m:54s | #C C shakes the onion
    00m:55s | #C C turns around
    00m:56s | #C C walks towards the kitchen
    00m:58s | #C C puts the onion on the chop board
    00m:59s | #C C takes the knife
    01m:00s | #C C takes the other onion
    01m:01s | #C C puts down the onion
    01m:02s | #C C takes the onion
    01m:03s | #C C cuts the onion
    01m:08s | #C C peels the onion
    01m:10s | #C C puts down the onion
    01m:11s | #C C places the onion on the chop board
    01m:13s | #C C cuts the onion
    01m:16s | #C C takes the peel on the chop board
    01m:17s | #C C peels the onion
    01m:19s | #C C rotates the onion
    01m:20s | #C C cuts the onion
    01m:23s | #C C peels the onion
    01m:30s | #C C puts down the peel
    01m:34s | #C C peels the onion
    01m:38s | #C C puts the onion on the chop board
    01m:41s | #C C chops the onion
    02m:00s | #C C turns the chop board
    02m:01s | #C C chops the onion
    02m:11s | #C C rotates the chop board
    02m:12s | #C C chops the onion
    02m:16s | #C C turns the onion on the chop board
    02m:20s | #C C chops the onion
    02m:45s | #C C moves the onion on the chop board
    02m:49s | #C C takes the other onion
    02m:50s | #C C chops the onion
    02m:54s | #C C takes the onion with his hand
    02m:56s | #C C chops the onion
    03m:10s | #C C puts the onion together
    03m:13s | #C C chops the onion
    03m:23s | #C C puts down the knife",C believes that he can efficiently handle both cooking and communication simultaneously.,C believes that the onions need more thorough cleaning due to contamination from the floor.,C believes that he can efficiently handle both cooking and communication simultaneously.,C believes that he has spent too much time on the onions and needs to speed up the cooking process.,C believes that the onions are sufficiently prepared and ready to be cooked.,281.9070152666667,475.58448526666666
01236d91-23a2-49be-8f9f-d25cd3e126f6,01236d91-23a2-49be-8f9f-d25cd3e126f6~pass_2~952-1046,"    00m:00s | #C C walks around
    00m:01s | #C C picks ventilations from the rest
    00m:02s | #C C turns around
    00m:04s | #C C arranges ventilations on the stand
    00m:07s | #C C turns around
    00m:08s | #C C walks around
    00m:09s | #C C picks ventilations from the rest
    00m:11s | #C C walks around
    00m:14s | #C C arranges ventilations on the stand
    00m:21s | #C C turns around
    00m:22s | #C C walks around
    00m:24s | #C C picks ventilations from the stand
    00m:25s | #C C turns around
    00m:27s | #C C arranges ventilations on the rest
    00m:34s | #C C touches right leg with right hand
    00m:34s | #C C turns around
    00m:35s | #C C walks around around
    00m:38s | #C C picks ventilations from the stand
    00m:40s | #C C walks around
    00m:45s | #C C arranges ventilations on the rest
    00m:50s | #C C touches his clothes
    00m:52s | #C C places right hand in the pocket
    00m:54s | #C C turns around
    00m:57s | #C C picks a pencil from the pocket
    00m:57s | #C C walks around
    00m:59s | #C C picks a paper from the ventilations
    01m:02s | #C C crouches
    01m:03s | #C C looks at the paper
    01m:04s | #C C writes on the paper with a pencil
    01m:05s | #C C stretches his right hand
    01m:06s | #C C lifts the paper
    01m:06s | #C C places a paper on the ventilations
    01m:07s | #C C touches his knee
    01m:08s | #C C places right hand on a ventilations
    01m:09s | #C C looks around
    01m:12s | #C C picks a paper from the ventilation
    01m:12s | #C C looks at the paper
    01m:13s | #C C writes on the paper with a pencil
    01m:14s | #C C touches his clothe with right hand
    01m:15s | #C C holds a pencil in his right hand
    01m:19s | #C C looks at his wrist watch
    01m:21s | #C C turns around
    01m:22s | #C C places a paper on the ventilation
    01m:25s | #C C stands upright
    01m:26s | #C C looks around
    01m:27s | #C C walks around
    01m:28s | #C C places a pencil in the pocket
    01m:29s | #C C walks around
    01m:31s | #CcC picks a plastic from the ground
    01m:32s | #C C moves around
    01m:32s | #C C throws the plastic away
    01m:33s | #C C places a measuring wood to his right hand
    01m:34s | #C C places a measuring wood on the ventilations
    01m:34s | #C C stretches hands towards the camera
    01m:35s | #C C removes a camera from the head
    01m:38s | #C C places a camera on the head
    01m:39s | #C C walks round
    01m:41s | #C C adjusts a camera on the head
    01m:42s | #C C removes a plastic from the head
    01m:42s | #C C folds a plastic in his hands
    01m:45s | #C C places the plastic in pocket
    01m:46s | #C C walks around
    01m:47s | #C C converses with man Y
    01m:49s | #C C walks around
    02m:03s | #C C holds a ground roller
    02m:06s | #C C starts the ground roller
    02m:07s | #C C presses a button on the machine
    02m:13s | #C C touches the ground roller
    02m:23s | #C C lifts the handle
    02m:28s | #C C drops the handle
    02m:29s | #C C pushes a ground roller forward
    02m:48s | #C C presses a button on the ground roller
    02m:54s | #C C twists the handle
    02m:56s | #C C turns the ground roller
    02m:58s | #C C presses a button on the handle
    03m:01s | #C C pushes the ground roller forward
    03m:07s | #C C turns the handle
    03m:10s | #C C pushes forward the ground roller
    03m:12s | #C C twists the handle
    03m:14s | #C C pushes the ground roller forward",C believes that adjusting the controls is necessary for optimal maneuvering of the ground roller.,C believes that the ground roller needs to be refueled for continuous operation.,C believes that there is a potential obstruction in the roller's path that must be cleared.,C believes that the ground roller is currently in a default setting that doesn't require any adjustment for basic operation.,C believes that adjusting the controls is necessary for optimal maneuvering of the ground roller.,2700.507669333334,2898.8354133333337
88aaba00-ad94-4e76-9b7d-583cd8744fd2,88aaba00-ad94-4e76-9b7d-583cd8744fd2~pass_2~0-63,"    00m:01s | #C C adjusts the camera
    00m:09s | #C C picks a bottle
    00m:11s | #C C smells the bottle
    00m:13s | #C C looks at the bottle
    00m:20s | #C C wipes the face
    00m:24s | #C C picks the bottle lid
    00m:25s | #C C puts the bottle on the table
    00m:27s | #C C picks a jar
    00m:29s | #C C looks at the jar
    00m:38s | #C C puts the jar on the dish rack
    00m:40s | #C C picks a lid
    00m:42s | #C C picks a glass
    00m:43s | #C C picks a cup
    00m:46s | #C C opens a cupboard
    00m:47s | #C C puts the cup in the cupboard
    00m:49s | #C C puts the glass in the cupboard
    00m:51s | #C C closes the cupboard
    00m:53s | #C C picks the plate
    00m:57s | #C C opens the drawer
    00m:59s | #C C puts the plates in the drawer
    01m:03s | #C C closes the drawer
    01m:06s | #C C picks a tray
    01m:09s | #C C puts the tray on the dish rack
    01m:11s | #C C turns the jar
    01m:15s | #C C walks around
    01m:17s | #C C opens the fridge
    01m:18s | #C C touches the nose
    01m:20s | #C C moves the vegetable box
    01m:22s | #C C picks bananas from the fridge
    01m:26s | #C C breaks the bananas from the bunch
    01m:30s | #C C drops a banana
    01m:32s | #C C picks a banana
    01m:33s | #C C put bananas in the vegetable box
    01m:37s | #C C picks milk
    01m:39s | #C C puts the bananas on the counter top
    01m:40s | #C C puts milk on the counter top
    01m:44s | #C C closes the fridge
    01m:50s | #C C picks a blender mortar
    01m:52s | #C C picks a blender jar
    01m:54s | #C C puts the jar aside
    01m:56s | #C C puts the lid aside
    01m:58s | #C C looks at the mortar
    02m:00s | #C C removes the rubber from the mortar
    02m:09s | #C C puts the mortar aside
    02m:12s | #C C takes a sponge
    02m:13s | #C C opens the tap
    02m:14s | #C C picks a liquid soap
    02m:16s | #C C pours the liquid soap on the sponge
    02m:18s | #C C puts the liquid soap aside
    02m:19s | #C C closes the tap
    02m:22s | #C C scrubs the rubber
    03m:07s | #C C puts the sponge aside
    03m:08s | #C C opens the tap
    03m:09s | #C C rinses the rubber
    03m:30s | #C C looks at the rubber
    03m:34s | #C C puts the rubber on the dish rack
    03m:35s | #C C takes the lid
    03m:37s | #C C takes the sponge",C believes that the lid needs thorough cleaning to maintain hygiene.,C believes that the remaining fruits in the fridge might spoil if not stored properly.,C believes that all the dishes in the dish rack are now clean and ready to be stored away.,C believes that the kitchen surfaces need to be sanitized to prevent contamination.,C believes that the lid needs thorough cleaning to maintain hygiene.,1.6994996,218.0456396
78895e4e-b895-4cf8-a5e3-cc84447e8093,78895e4e-b895-4cf8-a5e3-cc84447e8093~pass_2~148-248,"    00m:08s | #C C looks around
    00m:16s | #C C removes wallpaper with scrapper
    00m:22s | #C C removes wallpaper steamer
    00m:23s | #C C places wallpaper steamer on the wall
    00m:25s | #C C looks at the scrapper
    00m:29s | #C C wipes the scrapper
    00m:32s | #C C moves the wallpaper steamer
    00m:32s | #C C removes wallpaper with scrapper
    00m:46s | #C C rubs scrapper against the wallpaper steamer
    00m:47s | #C C drops the wallpaper on the scrapper
    00m:48s | #C C removes wallpaper with scrapper
    00m:54s | #C C rubs scrapper against the wallpaper steamer
    00m:56s | #C C steps back
    00m:58s | #C C places wallpaper steamer on the wall
    01m:00s | #C C removes wallpaper with scrapper
    01m:01s | #C C places wallpaper steamer on the wall
    01m:05s | #C C looks around
    01m:09s | #C C at the wallpaper steamer
    01m:11s | #C C kneels down
    01m:13s | #C C lifts wallpaper steamer
    01m:13s | #C C removes wallpaper with scrapper
    01m:18s | #C C drops wallpaper on the scrapper on the floor
    01m:20s | #C C rubs scrapper against the wallpaper steamer
    01m:22s | #C C drops wallpaper on the floor
    01m:27s | #C C wallpaper steamer
    01m:31s | #C C places the wallpaper steamer on the bucket
    01m:34s | #C C removes cable from the socket
    01m:38s | #C C bends
    01m:39s | #C C places cable in another socket
    01m:45s | #C C picks the wallpaper steamer from the bucket
    01m:47s | #C C places wallpaper steamer on the wall
    01m:48s | #C C removes wallpaper with a scrapper.
    01m:57s | #C C looks around
    01m:57s | #C C removes wallpaper with a scrapper.
    02m:01s | #C C pulls out wallpaper with hands
    02m:07s | #C C removes wallpaper with a scrapper
    02m:14s | #C C lifts the wallpaper steamer
    02m:15s | #C C removes wallpaper with a scrapper
    02m:16s | #C C rubs scrapper against the wallpaper steamer
    02m:20s | #C C drops the wallpapers on the wallpaper steamer
    02m:21s | #C C removes wall paper with a finger
    02m:24s | #C C removes wallpaper on the finger with the wallpaper steamer
    02m:25s | #C C removes wallpaper with a scrapper
    02m:38s | #C C moves right leg
    02m:38s | #C C removes wallpaper with a scrapper
    02m:41s | #C C pulls out wallpaper with hands
    02m:42s | #C C drop the wallpaper on the floor
    02m:43s | #C C removes wallpaper on the wallpaper steamer
    02m:45s | #C C drop the wallpaper on the floor
    02m:47s | #C C removes wallpaper with a scrapper
    02m:49s | #C C rubs scrapper against the wallpaper steamer
    02m:51s | #C C drops the wallpaper on the floor
    02m:53s | #C C places wallpaper steamer on the wall
    02m:59s | #C C lifts up the wallpaper steamer
    03m:00s | #C C removes wallpaper with a scrapper
    03m:06s | #C C rubs scrapper against the wallpaper steamer
    03m:10s | #C C drops the wallpaper on the floor
    03m:11s | #C C removes wallpaper with a scrapper
    03m:18s | #C C rubs scrapper against the wallpaper steamer
    03m:20s | #C C removes wallpaper with a scrapper
    03m:23s | #C C places the wallpaper steamer on the wall
    03m:26s | #C C removes wallpaper with a scrapper
    03m:36s | #C C removes wallpaper on scrapper with hands
    03m:36s | #C C drops wallpaper on the floor
    03m:38s | #C C removes wallpaper with a scrapper
    03m:38s | #C C lifts the wallpaper steamer from the wall",C believes that the remaining wallpaper needs to be thoroughly scraped to ensure complete removal.,C believes that all significant pieces of wallpaper have been removed and only minor touch-ups are necessary.,C believes that the wallpaper steamer needs to be repositioned to effectively loosen the remaining wallpaper.,C believes that the remaining wallpaper needs to be thoroughly scraped to ensure complete removal.,C believes that the scrapper is not effectively removing the remaining wallpaper and needs to be replaced or sharpened.,548.2910999999999,759.6288999999999
597b1ca1-e2ea-4a0e-8be0-31b713151ba2,597b1ca1-e2ea-4a0e-8be0-31b713151ba2~pass_1~102-169,"    00m:28s | #C C places a chopper on the counter
    00m:29s | #C C removes the sweet potato remains from a chopping board
    00m:32s | #C C picks a knife from the counter
    00m:34s | #C C slices a sweet potato into pieces with a knife
    01m:05s | #C C picks a bowl from the counter
    01m:06s | #C C places a bowl on the chopping board
    01m:07s | #C C places sweet potato in the bowl
    01m:13s | #C C picks a knife from the counter
    01m:13s | #C C cuts a sweet potato into pieces
    01m:27s | #C C places sweet potato in the bowl
    01m:35s | #C C turns around the kitchen
    01m:35s | #C C walks around the kitchen
    01m:36s | #C C picks a cooking stick from the counter
    01m:38s | #C C stirs food with a cooking stick
    01m:50s | #C C hits the pan with a cooking stick stick
    01m:51s | #C C places a cooking stick on the counter
    01m:52s | #C C adjusts the cooker
    01m:53s | #C C walks around the kitchen
    01m:56s | #C C opens the tap
    01m:57s | #C C washes hands with tap water
    01m:59s | #C C closes the tap
    02m:01s | #C C walks around the kitchen
    02m:04s | #C C wipes hands on the hand towel
    02m:05s | #C C turns around the kitchen
    02m:05s | #C C walks around the kitchen
    02m:08s | #C C picks a knife from the counter
    02m:08s | #C C places a sweet potato on the chopping board
    02m:09s | #C C slices a sweet potato into pieces
    02m:14s | #C C turns around the kitchen
    02m:16s | #C C the cooker
    02m:17s | #C C turns around the kitchen
    02m:18s | #C C cuts sweet potato into pieces with a knife
    02m:32s | #C C places a knife on the chopping board
    02m:33s | #C C picks sweet potato from the chopping board
    02m:34s | #C C places sweet potato in then bowl
    02m:39s | #C C holds a sweet potato on the chopping board
    02m:39s | #C C picks a knife from the chopping board
    02m:40s | #C C cuts a sweet potato into pieces
    03m:05s | #C C turns around the kitchen
    03m:05s | #C C walks around the kitchen
    03m:07s | #C C unwinds a paper towel
    03m:07s | #C C cuts a paper towel
    03m:08s | #C C walks around the kitchen
    03m:10s | #C C wipes face with a paper towel
    03m:12s | #C C places a paper towel on the counter
    03m:13s | #C C picks sweet potato from the chopping board
    03m:15s | #C C places sweet potato in the bowl
    03m:25s | #C C picks a sweet potato from the counter
    03m:25s | #C C places a sweet potato on the chopping board
    03m:26s | #C C picks a knife from the chopping board
    03m:26s | #C C cuts a sweet potato into pieces with a knife
    03m:41s | #C C picks sweet potato from the chopping
    03m:44s | #C C places sweet potato in the bowl
    03m:49s | #C C moves a bowl of sweet potato on the counter
    03m:49s | #C C moves a paper on the counter
    03m:50s | #C C places a bowl of sweet potato on the counter",C believes that the information on the paper is essential for completing the cooking process effectively.,C believes that the sweet potatoes need further seasoning to enhance the flavor.,C believes that the sweet potatoes are ready to be served and need to be plated for the meal.,C believes that the sweet potatoes are not sufficiently cooked and require additional heat.,C believes that the information on the paper is essential for completing the cooking process effectively.,292.8809039515625,496.63388395156255
597b1ca1-e2ea-4a0e-8be0-31b713151ba2,597b1ca1-e2ea-4a0e-8be0-31b713151ba2~pass_2~399-521,"    00m:01s | #C C closes the jar
    00m:01s | #C C walks towards the wall rack
    00m:03s | #C C places the jar on the wall rack
    00m:05s | #C C walks towards the microwave
    00m:07s | #C C picks up the jar
    00m:09s | #C C reads the sheet of paper
    00m:12s | #C C places the lid on the counter
    00m:13s | #C C sprinkles the spices in her hand
    00m:16s | #C C places the jar on the counter
    00m:17s | #C C serves the spices on the lid
    00m:19s | #C C picks up the jar
    00m:19s | #C C places the spices in her hand on the jar
    00m:20s | #C C places the jar on the counter
    00m:21s | #C C collects the spices on the counter's surface
    00m:23s | #C C places the spices in her hand on the lid
    00m:25s | #C C walks towards the oven
    00m:26s | #C C operates the oven
    00m:27s | #C C walks towards the cooker
    00m:29s | #C C picks up the spoon
    00m:30s | #C C removes the lid from the pot
    00m:30s | #C C stirs the stew with the spoon
    00m:40s | #C C hits the spoon on the edge of the pot
    00m:41s | #C C covers the pot with the lid
    00m:43s | #C C places the spoon on the counter
    00m:45s | #C C pulls on the sweater's sleeve
    00m:45s | #C C walks towards the microwave
    00m:46s | #C C reads the sheet of paper
    00m:48s | #C C opens the box
    00m:49s | #C C removes the container from the box
    00m:51s | #C C holds the container with both her hands
    00m:52s | #C C walks towards the cooker
    00m:53s | #C C removes the paper from the container
    00m:56s | #C C places the paper on the counter
    00m:57s | #C C removes the lid from the pot
    00m:59s | #C C places the lid on the counter
    01m:00s | #C C picks up the spoon
    01m:02s | #C C serves the paste from the container in the pot with the spoon
    01m:12s | #C C places the spoon in the pot
    01m:13s | #C C places the container on top of another container
    01m:15s | #C C walks towards the cooker
    01m:16s | #C C picks up the spoon
    01m:17s | #C C moves the spoon away from the edge of the pot
    01m:18s | #C C scrapes the spoon with the bigger spoon
    01m:23s | #C C places the spoon in the container
    01m:24s | #C C stirs the stew with the spoon
    01m:29s | #C C operates the oven
    01m:31s | #C C stirs the stew with the spoon
    01m:55s | #C C hits the spoon on the edge of the pot
    01m:56s | #C C stirs the stew with the spoon
    02m:01s | #C C hits the spoon on the edge of the pot
    02m:03s | #C C places the spoon on the counter
    02m:04s | #C C walks towards the microwave
    02m:06s | #C C reads the sheet of paper
    02m:17s | #C C walks towards the cooker
    02m:18s | #C C picks up the glass
    02m:20s | #C C pours water from the glass in the pot
    02m:25s | #C C places the glass on the counter
    02m:26s | #C C opens the cabinet door
    02m:29s | #C C removes the bowl from the cabinet
    02m:31s | #C C closes the cabinet door
    02m:32s | #C C walks towards the sink
    02m:34s | #C C opens the tap
    02m:35s | #C C fetches water with the jug
    02m:39s | #C C closes the tap
    02m:40s | #C C walks towards the oven
    02m:43s | #C C operates the oven
    02m:44s | #C C walks towards the microwave
    02m:47s | #C C reads the sheet of paper
    02m:50s | #C C turns towards the cooker
    02m:53s | #C C pours water from the jug in the pot
    02m:57s | #C C places the jug on the counter
    02m:58s | #C C picks the spoon
    02m:59s | #C C stirs the stew with the spoon
    03m:02s | #C C operates the oven
    03m:04s | #C C stirs the stew with the spoon
    03m:16s | #C C hits the spoon on the pot's edge
    03m:17s | #C C covers the pot with the lid
    03m:20s | #C C places the spoon on the counter
    03m:20s | #C C looks around
    03m:22s | #C C picks up the spoon
    03m:23s | #C C places the spoon on the counter
    03m:24s | #C C turns around
    03m:28s | #C C opens the cabinet door",C believes that precise measurement is crucial for the recipe's success.,C believes that precise measurement is crucial for the recipe's success.,C believes that she needs to adjust the seasoning of the stew for optimal flavor.,C believes that the temperature for cooking needs to be monitored and adjusted.,C believes that all required ingredients are now prepared and measured.,1079.110387613672,1289.951547613672
478d7fa4-b174-4266-b0ff-bd180ba0b806,478d7fa4-b174-4266-b0ff-bd180ba0b806~pass_1~0-74,"    00m:03s | #C C adjusts armband
    00m:04s | #C C picks a stone
    00m:06s | #C C rinses stone
    00m:07s | #O man A wears sandle
    00m:10s | #C C washes mat
    00m:12s | #O man B walks into the house
    00m:14s | #C C puts cooking pot aside
    00m:15s | #C C splashes water in the cooking pot
    00m:46s | #C C scrubs mat by a stone
    00m:46s | #C C rubs mat by hand
    00m:48s | #C C washes hand
    00m:50s | #C C rinses cooking pot
    00m:51s | #C C rinses stone
    00m:53s | #C C dips hand in the water
    00m:54s | #C C holds stone
    00m:59s | #C C touches mat
    01m:01s | #C C hand in a cooking pot
    01m:03s | #C C picks a cooking pot
    01m:05s | #C C walks in a veranda
    01m:09s | #C C pours water
    01m:10s | #C C pumps water
    01m:11s | #C C rinses cooking pot
    01m:14s | #C C fills cooking pot with water
    01m:17s | #C C walks to the house
    01m:22s | #C C puts cooking pots down
    01m:22s | #C C rinses stone
    01m:26s | #C C rinses mat
    01m:30s | #C C pushes cooking pot
    01m:31s | #C C splash water in a cooking pot
    01m:39s | #C C puts stone down
    01m:41s | #C C picks cooking pot
    01m:41s | #C C cleans floor by hand
    01m:49s | #C C washes hand
    01m:56s | #C C walks to the pump
    01m:58s | #C C pumps water
    02m:02s | #C C fills cooking pot by water
    02m:06s | #C C walks to the house
    02m:09s | #C C puts cooking pot down
    02m:11s | #C C rubs hand
    02m:12s | #C C dries hand
    02m:19s | #O woman B prepares vegetable
    02m:23s | #C C picks a bottle
    02m:26s | #C C puts bottle on a shelf
    02m:29s | #C C walks in the kitchen
    02m:46s | #C C touches bowl
    02m:48s | #O woman B cuts vegetable
    02m:51s | #C C picks vegetable
    02m:54s | #C C puts vegetable cutter down
    02m:57s | #C C cuts vegetable
    02m:58s | #C C puts vegetable in the bowl
    02m:59s | #C C cuts vegetable
    03m:02s | #C C puts vegetable in the bowl
    03m:03s | #C C cuts vegetable
    03m:05s | #C C puts vegetable in the bowl
    03m:05s | #C C cuts vegetable
    03m:07s | #C C puts vegetable in the bowl
    03m:08s | #C C cuts vegetable
    03m:10s | #C C puts vegetable in the bowl
    03m:11s | #C C mixes vegetable
    03m:12s | #C C cuts vegetable
    03m:17s | #C C puts vegetable in the bowl",C believes that multitasking between cooking and conversing is efficient for task completion and social engagement.,C believes that engaging more with the guests will enhance the social atmosphere and make the gathering more lively.,C believes that multitasking between cooking and conversing is efficient for task completion and social engagement.,C believes that focusing solely on preparing the food will make the meal more enjoyable for everyone.,C believes that the preparation area needs to be cleaned to maintain hygiene before continuing food preparation.,3.590755266666667,197.53940526666668
63f0f27d-645c-4efc-9162-6f0cb0353bc8,63f0f27d-645c-4efc-9162-6f0cb0353bc8~pass_1~147-267,"    00m:00s | #C C drinks the beverage
    00m:03s | #C C places the cup on the table
    00m:04s | #C C rubs the hands
    00m:05s | #C C picks the fork
    00m:06s | #C C scrapes the shredded carrot on the plate
    00m:08s | #C C scoops the shredded carrot
    00m:12s | #C C eats the shredded carrot
    00m:14s | #C C scoops the cream
    00m:20s | #C C eats the food
    00m:21s | #C C pokes the food with a fork
    00m:24s | #C C puts a fork in the plate
    00m:25s | #C C picks up a hamburger from the plate
    00m:30s | #C C touches a beef from the plate
    00m:33s | #C C bites a hamburger
    00m:37s | #C C unfolds the bread
    00m:38s | #C C picks up a beef from the plate
    00m:39s | #C C places a beef in the bread
    00m:41s | #C C folds the bread
    00m:45s | #C C takes a cup from the table
    00m:46s | #C C sips the coffee
    00m:49s | #C C puts a cup on the table
    00m:53s | #C C bites a hamburger
    01m:02s | #C C takes a cup from the table
    01m:03s | #C C sips the coffee
    01m:06s | #C C puts a cup on the table
    01m:07s | #C C takes a fork in the plate
    01m:08s | #C C pokes the food with a fork
    01m:11s | #C C eats the food
    01m:14s | #C C pokes the food with a fork
    01m:18s | #C C eats the food
    01m:20s | #C C puts a fork in the plate
    01m:23s | #C C bites a hamburger
    01m:35s | #C C takes a cup from the table
    01m:36s | #C C sips the coffee
    01m:40s | #C C puts a cup on the table
    01m:47s | #C C takes a spoon from the plate
    01m:49s | #C C scoops the food from the plate
    01m:51s | #C C puts the food in the plate
    01m:53s | #C C puts a spoon in the plate
    01m:54s | #C C takes a fork in the plate
    01m:55s | #C C pokes the food with a fork
    01m:59s | #C C eats the food
    02m:01s | #C C puts a fork in the plate
    02m:03s | #C C takes a cup from the table
    02m:04s | #C C sips the coffee
    02m:06s | #C C puts a cup on the table
    02m:07s | #C C picks up a beef from the plate
    02m:09s | #C C eats the beef
    02m:14s | #C C unfolds the bread
    02m:20s | #C C cuts the bread
    02m:23s | #C C eats the bread
    02m:27s | #C C puts the bread in the plate
    02m:29s | #C C takes a cup from the table
    02m:29s | #C C sips the coffee
    02m:31s | #C C puts a cup on the table
    02m:32s | #C C takes a fork in the plate
    02m:33s | #C C pokes the food with a fork
    02m:38s | #C C eats the food
    02m:39s | #C C pokes the food with a fork
    02m:44s | #C C eats the food
    02m:46s | #C C puts a fork in the plate
    02m:47s | #C C picks up a bread from the plate
    02m:49s | #C C eats a bread
    02m:50s | #C C takes a cup from the table
    02m:51s | #C C sips the coffee
    02m:53s | #C C puts a cup on the table
    02m:54s | #C C takes a fork in the plate
    02m:55s | #C C pokes the food with a fork
    02m:57s | #C C eats the food
    02m:59s | #C C puts a fork in the plate
    03m:00s | #C C bites a hamburger
    03m:07s | #C C puts a hamburger in the plate
    03m:08s | #C C wipes the hands
    03m:09s | #C C looks around
    03m:14s | #C C takes a cup from the table
    03m:15s | #C C sips the coffee",C believes a change of beverage will enhance the dining experience.,C believes the meal needs more seasoning to improve the flavor.,C believes a change of beverage will enhance the dining experience.,C believes that the meal is sufficiently filling and satisfying as it is.,C believes the meal would be better if complemented with a dessert.,270.09565526666665,468.85796526666667
1c677fb6-92e6-49b7-91db-4bc335e970ab,1c677fb6-92e6-49b7-91db-4bc335e970ab~pass_1~561-645,"    00m:06s | #C C collects leaves
    00m:22s | #C C picks a rope
    00m:25s | #C C holds plant
    00m:29s | #C C holds plant
    00m:31s | #C C pulls branch
    00m:33s | #C C pulls branch
    00m:35s | #C C holds string
    00m:37s | #C C holds plant
    00m:42s | #C C lifts branch
    00m:46s | #C C ties plant with a string
    00m:52s | #C C ties plant with a string
    00m:54s | #C C ties string around a pole
    00m:56s | #C C tightens a string
    00m:58s | #C C ties pole with a string
    01m:00s | #C C picks a trimmer
    01m:03s | #C C lifts plant
    01m:04s | #C C lifts plant
    01m:06s | #C C unfolds branch
    01m:07s | #C C cuts branch with a trimmer
    01m:08s | #C C cuts branch with a trimmer
    01m:08s | #C C cuts branch with a trimmer
    01m:10s | #C C cuts branch with a trimmer
    01m:11s | #C C holds a branch
    01m:12s | #C C cuts branch with a trimmer
    01m:16s | #C C puts a trimmer in a pouch
    01m:19s | #C C pulls a string
    01m:22s | #C C holds a branch
    01m:24s | #C C uproots a plant
    01m:25s | #C C drops plant on the ground
    01m:26s | #C C holds leaves
    01m:32s | #C C ties plant to a pole with a string
